編號,案類,發生日期,發生時間,發生地點
79,機車竊盜,1060315,1040,臺中市西屯區環中路二段
80,機車竊盜,1060315,1800,臺中市大里區中興路1段
81,機車竊盜,1060316,0510,臺中市西屯區西屯路三段
82,機車竊盜,1060316,1230,臺中市大里區大峰路
83,機車竊盜,1060316,1645,臺中市東區復興路4段
84,機車竊盜,1060316,2331,臺中市西屯區臺灣大道4段
85,機車竊盜,1060317,0221,臺中市太平區中山路499巷
86,機車竊盜,1060320,0400,臺中市太平區宜欣十街
87,機車竊盜,1060321,1000,臺中市潭子區中山路2段
88,機車竊盜,1060321,1500,臺中市霧峰區南柳里柳風六街
89,機車竊盜,1060322,1315,臺中市北區三民路與太平路
90,機車竊盜,1060324,0200,臺中市大里區東榮路55巷
91,機車竊盜,1060327,1257,臺中市烏日區高鐵東路
92,機車竊盜,1060329,0100,臺中市神岡區和睦路一段61巷
93,機車竊盜,1060330,0745,臺中市豐原區復興路
94,機車竊盜,1060331,0100,臺中市南屯區永春南路
95,機車竊盜,1060331,1555,臺中市北區太原九街
96,機車竊盜,1060401,0600,臺中市東區新民街
97,機車竊盜,1060401,1159,臺中市北屯區崇興路1段
98,機車竊盜,1060401,2200,臺中市西屯區國安一路235巷
99,機車竊盜,1060402,1219,臺中市潭子區雅潭路二段1巷
100,機車竊盜,1060402,1400,臺中市東區建國路
101,機車竊盜,1060404,0420,臺中市南屯區五權西路2段
102,機車竊盜,1060404,1320,臺中市烏日區建國路路橋旁人行道上
103,機車竊盜,1060405,0852,臺中市東區練武路229巷
104,機車竊盜,1060406,2100,臺中市中區光復路
105,機車竊盜,1060406,2300,臺中市大里區國光路1段德芳南路口
106,機車竊盜,1060407,0600,臺中市西屯區臺灣大道4段
107,機車竊盜,1060407,0640,臺中市霧峰區吉峰路
108,機車竊盜,1060408,0150,臺中市西屯區何厝街
109,機車竊盜,1060408,0633,臺中市南屯區忠勇路
110,機車竊盜,1060408,0730,臺中市大里區中興路2段671巷
111,機車竊盜,1060408,1149,臺中市中區成功路
112,機車竊盜,1060408,1230,臺中市西屯區都會園路901巷
113,機車竊盜,1060408,1800,臺中市烏日區中華路
114,機車竊盜,1060409,0642,臺中市南屯區文山里文山二街
115,機車竊盜,1060409,1600,臺中市西屯區朝富二街
116,機車竊盜,1060410,0025,臺中市西區民權路
117,機車竊盜,1060410,1500,臺中市西屯區臺灣大道二段
118,機車竊盜,1060410,1800,臺中市西區日興街
119,機車竊盜,1060413,0730,臺中市南區美村南路
120,機車竊盜,1060414,2017,臺中市豐原區田心路2段
121,機車竊盜,1060416,1615,臺中市西屯區新興路
122,機車竊盜,1060416,1700,臺中市西屯區逢甲路
123,機車竊盜,1060416,2000,臺中市西區三民路1段50巷
124,機車竊盜,1060417,0020,臺中市霧峰區中正路1056巷
125,機車竊盜,1060418,0200,臺中市北屯區太原路3段269巷
126,機車竊盜,1060419,1150,臺中市北屯區太原路與三光巷口
127,機車竊盜,1060419,1735,臺中市北屯區太原路與東光路口
128,機車竊盜,1060420,2010,臺中市西屯區臺灣大道3段
129,機車竊盜,1060421,1000,臺中市中區市府路
130,機車竊盜,1060421,1143,臺中市北屯區九龍街
131,機車竊盜,1060421,1634,臺中市太平區旱溪西路2段
132,機車竊盜,1060422,0924,臺中市太平區永平路2段
133,機車竊盜,1060423,0830,臺中市東區和平街
134,機車竊盜,1060423,1004,臺中市北屯區北祥街與南京東路口
135,機車竊盜,1060423,1850,臺中市北屯區東山路1段
136,機車竊盜,1060423,1930,臺中市北區民權路
137,機車竊盜,1060423,2100,臺中市西屯區臺灣大道與河南路口
138,機車竊盜,1060424,1700,臺中市梧棲區中央路1段
139,機車竊盜,1060425,2257,臺中市北屯區文昌二街
140,機車竊盜,1060426,0901,臺中市東區旱溪街
141,機車竊盜,1060426,1730,臺中市南區復興路與合作街口
142,機車竊盜,1060427,1550,臺中市后里區三豐路三段與大山路口
143,機車竊盜,1060428,1054,臺中市清水區新興路
144,機車竊盜,1060428,1840,臺中市大里區工業路宏巨2巷
145,機車竊盜,1060428,2036,臺中市北屯區北安街
146,機車竊盜,1060428,2350,臺中市東區南京路
147,機車竊盜,1060429,1711,臺中市大里區三民二街
148,機車竊盜,1060429,2100,臺中市中區大誠街102巷
149,機車竊盜,1060430,0600,臺中市烏日區自強街
150,機車竊盜,1060430,1900,臺中市梧棲區四維路71巷
151,機車竊盜,1060501,1300,臺中市北區五權路
152,機車竊盜,1060501,2300,臺中市西區臺灣大道2段
153,機車竊盜,1060502,2200,臺中市北區一中街179巷
154,機車竊盜,1060505,0013,臺中市東勢區延平里第一橫街
155,機車竊盜,1060505,0247,臺中市沙鹿區中山路田尾巷
156,機車竊盜,1060505,0700,臺中市大里區新仁路2段27巷
157,機車竊盜,1060505,0932,臺中市豐原區豐原大道中正路口
158,機車竊盜,1060506,2000,臺中市大甲區大安港巷
159,機車竊盜,1060507,1520,臺中市太平區東平路
160,機車竊盜,1060509,0300,臺中市北區五義街
161,機車竊盜,1060509,0300,臺中市太平區中山路1段
162,機車竊盜,1060509,0558,臺中市東區振興路412巷
163,機車竊盜,1060511,0623,臺中市豐原區源豐路
164,機車竊盜,1060511,0710,臺中市東區進化路
165,機車竊盜,1060511,1500,臺中市大甲區水源路
166,機車竊盜,1060512,2130,臺中市烏日區站區一路建國路口
167,機車竊盜,1060513,0430,臺中市北區進化北路
168,機車竊盜,1060513,0750,臺中市西屯區逢甲路
169,機車竊盜,1060513,1800,臺中市龍井區茄投路1段
170,機車竊盜,1060515,0000,臺中市清水區中山路
171,機車竊盜,1060515,2027,臺中市大雅區永和路
172,機車竊盜,1060517,0720,臺中市北屯區遼寧路1段
173,機車竊盜,1060517,1400,臺中市烏日區站區一路與建國路口
174,機車竊盜,1060517,1848,臺中市西屯區學士路與育德路
175,機車竊盜,1060518,1410,臺中市西屯區東大路一段
176,機車竊盜,1060518,1440,臺中市中區繼光里7鄰繼光街
177,機車竊盜,1060518,1607,臺中市北屯區平興街
178,機車竊盜,1060519,0929,臺中市南屯區大墩二十街、大英街口
179,機車竊盜,1060519,0930,臺中市北區館前路
180,機車竊盜,1060519,1804,臺中市西區福人街
181,機車竊盜,1060520,1400,臺中市豐原區中正路29巷
182,機車竊盜,1060520,2000,臺中市西屯區福上巷216巷
183,機車竊盜,1060521,0100,臺中市西區精忠街
184,機車竊盜,1060521,0300,臺中市大甲區水源路452巷
185,機車竊盜,1060522,0755,臺中市東區復興東路與進德路
186,機車竊盜,1060522,1900,臺中市西屯區福星北路僑大路口
187,機車竊盜,1060523,0000,臺中市西區居仁街
188,機車竊盜,1060523,1200,臺中市西區三民、民生路
189,機車竊盜,1060523,1900,臺中市北區三民路3段201巷
190,機車竊盜,1060524,0310,臺中市潭子區民生街73巷
191,機車竊盜,1060524,0940,臺中市南區復興路1段
192,機車竊盜,1060524,1000,臺中市西區中美街379巷
193,機車竊盜,1060524,1720,臺中市北區一中街與育才街口
194,機車竊盜,1060525,0923,臺中市東區精武路186巷
195,機車竊盜,1060526,1430,臺中市南區五權南路
196,機車竊盜,1060528,0935,臺中市南區國光路
197,機車竊盜,1060528,1200,臺中市北區雙十路1段
198,機車竊盜,1060528,1600,臺中市中區成功路
199,機車竊盜,1060528,2240,臺中市東區自由路4段
200,機車竊盜,1060528,2347,臺中市太平區永成北路66巷
201,機車竊盜,1060528,2347,臺中市霧峰區錦州路
202,機車竊盜,1060529,1736,臺中市太平區德明路
203,機車竊盜,1060529,2210,臺中市東區南京路
204,機車竊盜,1060530,0200,臺中市沙鹿區晉武路35巷
205,機車竊盜,1060530,1800,臺中市中區民權路
206,機車竊盜,1060530,1927,臺中市東區建國路240巷
207,機車竊盜,1060531,1300,臺中市南屯區大進街
208,機車竊盜,1060601,0730,臺中市清水區客庄路
209,機車竊盜,1060603,0640,臺中市清水區民權一街
210,機車竊盜,1060605,1000,臺中市北屯區松竹北路
211,機車竊盜,1060605,2225,臺中市西屯區逢甲路
212,機車竊盜,1060606,1400,臺中市大甲區金華路
213,機車竊盜,1060609,0350,臺中市北區一中街與精武路口
214,機車竊盜,1060609,0800,臺中市太平區東平路375巷
215,機車竊盜,1060609,0800,臺中市清水區中央路
216,機車竊盜,1060609,1630,臺中市西屯區玉門路370巷
217,機車竊盜,1060610,0500,臺中市北屯區旅順路2段
218,機車竊盜,1060610,1609,臺中市北區育才北街路
219,機車竊盜,1060610,2220,臺中市南屯區大墩路與大墩七街
220,機車竊盜,1060611,0500,臺中市中區成功路與光復路口
221,機車竊盜,1060611,1330,臺中市西屯區中清路
222,機車竊盜,1060612,2040,臺中市西屯區僑大路僑大二街口
223,機車竊盜,1060613,0340,臺中市豐原區三民路150巷
224,機車竊盜,1060613,0430,臺中市北區西屯路1段
225,機車竊盜,1060613,2227,臺中市烏日區中山路1段
226,機車竊盜,1060614,0222,臺中市潭子區崇德路四段
227,機車竊盜,1060614,0428,臺中市中區民族路
228,機車竊盜,1060614,2008,臺中市南屯區文心路1段
229,機車竊盜,1060615,0230,臺中市大雅區雅環路2段135巷
230,機車竊盜,1060615,1920,臺中市西屯區文心路三段
231,機車竊盜,1060618,2046,臺中市北區成功路
232,機車竊盜,1060619,0930,臺中市北區太平路46巷
233,機車竊盜,1060620,1630,臺中市大雅區神林南路43巷
234,機車竊盜,1060621,0800,臺中市東區雙十路2段南京路口
235,機車竊盜,1060621,1320,臺中市東勢區北興里正二街
236,機車竊盜,1060622,0830,臺中市清水區鰲新路
237,機車竊盜,1060624,0820,臺中市北屯區大連路3段
238,機車竊盜,1060624,2322,臺中市沙鹿區福成路
239,機車竊盜,1060626,1245,臺中市中區公園路
240,機車竊盜,1060627,1000,臺中市北區進化路
241,機車竊盜,1060627,1400,臺中市北區雙十路與精武路口
242,機車竊盜,1060628,1540,臺中市西屯區文華街附近
243,機車竊盜,1060629,0540,臺中市大里區德芳一街128巷
244,機車竊盜,1060701,0418,臺中市東區富榮街
245,機車竊盜,1060701,0600,臺中市東區精武路181巷
246,機車竊盜,1060701,1900,臺中市豐原區瑞興街
247,機車竊盜,1060702,0622,臺中市太平區中山路2段350巷
248,機車竊盜,1060703,0630,臺中市潭子區潭子街3段31巷
249,機車竊盜,1060703,1203,臺中市中區興中街
250,機車竊盜,1060704,0110,臺中市神岡區神清路169巷
251,機車竊盜,1060705,1105,臺中市西屯區玉門路
252,機車竊盜,1060706,1500,臺中市北區錦南街
253,機車竊盜,1060706,2000,臺中市中區中華路2段24巷
254,機車竊盜,1060707,0750,臺中市北屯區漢口路5段
255,機車竊盜,1060707,1000,臺中市神岡區神清路
256,機車竊盜,1060707,1230,臺中市西屯區中山路
257,機車竊盜,1060707,1500,臺中市中區興中街
258,機車竊盜,1060708,0421,臺中市南屯區文心南路與五權西路口
259,機車竊盜,1060708,2230,臺中市霧峰區四德路
260,機車竊盜,1060709,0745,臺中市東區富台街
261,機車竊盜,1060709,1300,臺中市南區合作街與愛國街口
262,機車竊盜,1060710,1500,臺中市西區民權路
263,機車竊盜,1060711,0100,臺中市后里區內埔市場內
264,機車竊盜,1060711,0300,臺中市豐原區水源路
265,機車竊盜,1060711,0318,臺中市清水區鎮政二街
266,機車竊盜,1060711,0846,臺中市西屯區台灣大道四段
267,機車竊盜,1060711,1500,臺中市豐原區水源路
268,機車竊盜,1060711,1856,臺中市西區永安街
269,機車竊盜,1060714,0750,臺中市潭子區福潭路
270,機車竊盜,1060715,1200,臺中市西屯區西屯路3段與福裕路口
271,機車竊盜,1060716,0201,臺中市大里區三興
272,機車竊盜,1060716,1325,臺中市大里區大里路
273,機車竊盜,1060717,0600,臺中市中區第一廣場
274,機車竊盜,1060717,1021,臺中市東區東光園路
275,機車竊盜,1060717,1750,臺中市霧峰區四德北路
276,機車竊盜,1060718,1530,臺中市沙鹿區臺灣大道7段
277,機車竊盜,1060718,1830,臺中市西區公益路
278,機車竊盜,1060719,0145,臺中市大肚區沙田路1段
279,機車竊盜,1060720,1730,臺中市北區一中街
280,機車竊盜,1060720,2330,臺中市潭子區中興北路
281,機車竊盜,1060721,1328,臺中市大雅區科雅東路
282,機車竊盜,1060721,1405,臺中市西區華美街480巷
283,機車竊盜,1060721,1741,臺中市東區進德路
284,機車竊盜,1060721,1950,臺中市大里區大里路
285,機車竊盜,1060721,2330,臺中市霧峰區四德路191巷
286,機車竊盜,1060722,0840,臺中市北區中清路1段
287,機車竊盜,1060722,2300,臺中市北區育德路
288,機車竊盜,1060724,1000,臺中市西屯區台灣大道四段
289,機車竊盜,1060725,0100,臺中市大甲區甲后路5段
290,機車竊盜,1060726,0830,臺中市潭子區興華一路與中山路2段391巷
291,機車竊盜,1060727,0023,臺中市西屯區中清西二街
292,機車竊盜,1060727,0735,臺中市豐原區中山路
293,機車竊盜,1060727,1510,臺中市西屯區國祥街
294,機車竊盜,1060729,1700,臺中市中區光復路
295,機車竊盜,1060801,1000,臺中市南屯區永春南路
296,機車竊盜,1060801,2030,臺中市南屯區三厝里黎明路2段
297,機車竊盜,1060802,0540,臺中市新社區中正里中和街5段
298,機車竊盜,1060802,1700,臺中市中區自由路二段
299,機車竊盜,1060803,0520,臺中市太平區建興北路
300,機車竊盜,1060804,0410,臺中市豐原區復興路
301,機車竊盜,1060804,1500,臺中市龍井區新興路
302,機車竊盜,1060805,1040,臺中市清水區高美路299巷
303,機車竊盜,1060805,1530,臺中市豐原區永康路
304,機車竊盜,1060806,0900,臺中市龍井區向上路5段與遊園南路口
305,機車竊盜,1060807,0300,臺中市潭子區福潭路942巷
306,機車竊盜,1060807,2000,臺中市北屯區大連路3段
307,機車竊盜,1060807,2103,臺中市霧峰區四德北路85巷
308,機車竊盜,1060807,2140,臺中市太平區大興十一街
309,機車竊盜,1060808,0931,臺中市南區美村南路107巷
310,機車竊盜,1060809,0300,臺中市北區一中街與育才北路
311,機車竊盜,1060811,0342,臺中市沙鹿區四平街38巷
312,機車竊盜,1060811,1100,臺中市西區公益路
313,機車竊盜,1060811,1415,臺中市北區進化北路
314,機車竊盜,1060813,1700,臺中市西區康樂街
315,機車竊盜,1060814,0200,臺中市太平區振福路499巷
316,機車竊盜,1060814,0330,臺中市太平區富宜路
317,機車竊盜,1060814,0518,臺中市太平區新興路35巷
318,機車竊盜,1060814,1830,臺中市北屯區北屯路
319,機車竊盜,1060818,0600,臺中市西屯區臺灣大道四段與玉門路口
320,機車竊盜,1060818,2020,臺中市南屯區文心南路
321,機車竊盜,1060819,1630,臺中市北區美德街
322,機車竊盜,1060820,1730,臺中市北屯區瀋陽北路13巷
323,機車竊盜,1060820,1732,臺中市北屯區松竹路2段7巷
324,機車竊盜,1060821,0650,臺中市北區錦南街
325,機車竊盜,1060821,2245,臺中市西屯區臺灣大道四段與玉門路路口人行道
326,機車竊盜,1060822,0541,臺中市西區三民西路
327,機車竊盜,1060822,1300,臺中市北屯區崇德路2段
328,機車竊盜,1060822,1630,臺中市太平區中山路3段1巷
329,機車竊盜,1060823,0100,臺中市太平區宜昌路
330,機車竊盜,1060823,2030,臺中市西區三民西路
331,機車竊盜,1060825,1922,臺中市太平區宜欣三街
332,機車竊盜,1060827,0357,臺中市西區大全街
333,機車竊盜,1060827,1700,臺中市東區旱溪三街與旱溪西路口
334,機車竊盜,1060828,1057,臺中市南屯區黎明路2段
335,機車竊盜,1060828,2100,臺中市北區健行路
336,機車竊盜,1060829,0340,臺中市大甲區信義路
337,機車竊盜,1060829,0450,臺中市太平區大源路
338,機車竊盜,1060829,1500,臺中市東區十甲巷
339,機車竊盜,1060829,1600,臺中市西屯區河南路2段
340,機車竊盜,1060830,2141,臺中市西屯區西安路
341,機車竊盜,1060831,2356,臺中市豐原區車站人行道
342,機車竊盜,1060903,1900,臺中市太平區新平路3段88巷
343,機車竊盜,1060903,2120,臺中市太平區育仁路110巷
344,機車竊盜,1060904,0040,臺中市東區精武東路
345,機車竊盜,1060904,0430,臺中市太平區樹孝路336巷
346,機車竊盜,1060904,1830,臺中市大里區立元路
347,機車竊盜,1060905,2359,臺中市沙鹿區中正街
348,機車竊盜,1060906,1131,臺中市東區復興路4段
349,機車竊盜,1060907,0000,臺中市大里區塗城路
350,機車竊盜,1060907,1325,臺中市沙鹿區北勢東路與正英路
351,機車竊盜,1060910,0950,臺中市霧峰區大同路
352,機車竊盜,1060910,1540,臺中市烏日區五光路復光五巷
353,機車竊盜,1060911,0556,臺中市北屯區東山路1段210巷
354,機車竊盜,1060911,1215,臺中市西屯區臺灣大道四段
355,機車竊盜,1060911,1820,臺中市中區成功路208巷
356,機車竊盜,1060911,2300,臺中市烏日區三民街
357,機車竊盜,1060912,0500,臺中市霧峰區錦州路318巷
358,機車竊盜,1060912,1230,臺中市中區中山路平等路
359,機車竊盜,1060913,2200,臺中市西屯區河南路2段
360,機車竊盜,1060914,0600,臺中市中區光復路澄清醫院
361,機車竊盜,1060914,2215,臺中市東區復興路四段與南京路口
362,機車竊盜,1060916,0100,臺中市大里區東明路
363,機車竊盜,1060916,1128,臺中市西區博館路、明禮街
364,機車竊盜,1060918,0619,臺中市北區三民路三段
365,機車竊盜,1060918,0908,臺中市大里區新生西路
366,機車竊盜,1060918,1030,臺中市太平區東方二街3巷
367,機車竊盜,1060920,0700,臺中市太平區中山路三段
368,機車竊盜,1060920,1040,臺中市霧峰區中投西路2段
369,機車竊盜,1060922,0112,臺中市東區大振街123巷
370,機車竊盜,1060922,0300,臺中市東區建成路
371,機車竊盜,1060922,1410,臺中市北區梅亭街
372,機車竊盜,1060923,0750,臺中市北區五權路與錦新街
373,機車竊盜,1060925,1100,臺中市東區新民街
374,機車竊盜,1060926,0108,臺中市大里區大里街
375,機車竊盜,1060928,0218,臺中市霧峰區柳豐一街
376,機車竊盜,1060928,2200,臺中市西屯區市政路
377,機車竊盜,1060929,2000,臺中市北區篤行路
378,機車竊盜,1060929,2021,臺中市北區篤行路
379,機車竊盜,1060930,1350,臺中市太平區新平路3段258巷
380,機車竊盜,1060930,1800,臺中市太平區永平路3段
381,機車竊盜,1060930,1830,臺中市太平區育賢路
382,機車竊盜,1061001,0900,臺中市北區柳川西路4段
383,機車竊盜,1061001,1400,臺中市潭子區大成街1巷
384,機車竊盜,1061002,0200,臺中市沙鹿區中山路中峰巷
385,機車竊盜,1061002,0327,臺中市西區台灣大道2段
386,機車竊盜,1061002,0350,臺中市神岡區岸興街
387,機車竊盜,1061002,1448,臺中市北區一中街
388,機車竊盜,1061003,1550,臺中市烏日區成功東西路與成功東路口
389,機車竊盜,1061003,1830,臺中市西區五權、民權路
390,機車竊盜,1061005,2300,臺中市西屯區西安街205巷
391,機車竊盜,1061006,1530,臺中市太平區中山路2段165巷
392,機車竊盜,1061006,1800,臺中市沙鹿區星河路
393,機車竊盜,1061007,1130,臺中市沙鹿區福德路2103巷
394,機車竊盜,1061007,1247,臺中市梧棲區四維中路157巷
395,機車竊盜,1061007,2159,臺中市大里區大明路
396,機車竊盜,1061008,0900,臺中市東區樂業南路與樂業二路
397,機車竊盜,1061008,1900,臺中市南區工學一街197巷
398,機車竊盜,1061009,0200,臺中市大里區大明路
399,機車竊盜,1061009,0730,臺中市北區育強街78巷
400,機車竊盜,1061010,0049,臺中市大里區永隆路永隆八街口
401,機車竊盜,1061010,0800,臺中市太平區永成北路66巷
402,機車竊盜,1061010,0845,臺中市西屯區中清路二段189巷與長安路二段口
403,機車竊盜,1061010,0845,臺中市西屯區中清西二街189巷與長安路二段口
404,機車竊盜,1061010,2130,臺中市龍井區龍新路
405,機車竊盜,1061010,2355,臺中市中區成功路
406,機車竊盜,1061011,0400,臺中市西區自由路1段
407,機車竊盜,1061011,2210,臺中市大雅區中山路268巷
408,機車竊盜,1061013,1255,臺中市豐原區成功路
409,機車竊盜,1061014,0135,臺中市中區中山路
410,機車竊盜,1061014,1500,臺中市西區臺灣大道1段
411,機車竊盜,1061014,1520,臺中市西區自由路1段
412,機車竊盜,1061014,2024,臺中市南區復興路3段
413,機車竊盜,1061015,0950,臺中市北區中華路2段
414,機車竊盜,1061015,1635,臺中市東勢區忠孝街
415,機車竊盜,1061015,2340,臺中市南區忠孝路
416,機車竊盜,1061016,0545,臺中市中區臺灣大道1段
417,機車竊盜,1061016,0800,臺中市北區中清路1段
418,機車竊盜,1061016,1100,臺中市大里區上田街36巷
419,機車竊盜,1061016,1920,臺中市沙鹿區興安路
420,機車竊盜,1061018,1150,臺中市西區府後街
421,機車竊盜,1061018,1200,臺中市西區五權路與民權路
422,機車竊盜,1061018,2100,臺中市東區復興路4段
423,機車竊盜,1061019,1357,臺中市豐原區大昌街與榮春街口
424,機車竊盜,1061019,1400,臺中市西區五權路與民權路
425,機車竊盜,1061019,2325,臺中市北區崇德路1段
426,機車竊盜,1061021,1744,臺中市清水區中正街73巷
427,機車竊盜,1061021,2000,臺中市潭子區潭興路2段
428,機車竊盜,1061022,0100,臺中市北屯區中清路2段
429,機車竊盜,1061022,2000,臺中市豐原區火車站停車場
430,機車竊盜,1061023,0214,臺中市龍井區沙田路6段
431,機車竊盜,1061023,1505,臺中市大甲區經國路
432,機車竊盜,1061023,2300,臺中市西區林森路
433,機車竊盜,1061024,1200,臺中市沙鹿區成功西街
434,機車竊盜,1061026,0208,臺中市南屯區惠文路
435,機車竊盜,1061026,0329,臺中市北屯區中清路2段
436,機車竊盜,1061026,1233,臺中市清水區中山路
437,機車竊盜,1061026,1310,臺中市北區錦新街
438,機車竊盜,1061029,1335,臺中市西屯區中清西二街
439,機車竊盜,1061031,1220,臺中市豐原區新生北路
440,機車竊盜,1061031,1422,臺中市沙鹿區興安路80巷號
441,機車竊盜,1061031,1914,臺中市北區忠明路
442,機車竊盜,1061101,1015,臺中市西屯區臺灣大道3段
443,機車竊盜,1061101,1500,臺中市西屯區臺灣大道二段777巷
444,機車竊盜,1061101,1900,臺中市北屯區平德路18巷
445,機車竊盜,1061101,2200,臺中市北屯區雷中街61巷
446,機車竊盜,1061104,2140,臺中市豐原區新生北路
447,機車竊盜,1061104,2150,臺中市潭子區中山路三段祥和路口
448,機車竊盜,1061107,1628,臺中市西區綠川西街
449,機車竊盜,1061107,2300,臺中市中區綠川東路
450,機車竊盜,1061107,2318,臺中市西屯區中清路二段1250巷
451,機車竊盜,1061109,0305,臺中市大甲區順天路
452,機車竊盜,1061109,0830,臺中市西屯區大洲街大隆路口
453,機車竊盜,1061109,1700,臺中市豐原區市前街75巷
454,機車竊盜,1061110,1230,臺中市西屯區中清路二段
455,機車竊盜,1061112,1900,臺中市大甲區蔣公路
456,機車竊盜,1061113,2130,臺中市中區成功路
457,機車竊盜,1061114,1200,臺中市西屯區西屯路1段
458,機車竊盜,1061114,1320,臺中市北區一中街
459,機車竊盜,1061115,1030,臺中市龍井區中央路2段
460,機車竊盜,1061115,1150,臺中市豐原區明仁街
461,機車竊盜,1061115,1413,臺中市北區一中街46巷
462,機車竊盜,1061115,1530,臺中市北區育才北街6巷
463,機車竊盜,1061116,0330,臺中市后里區馬場路與后科路口
464,機車竊盜,1061116,1300,臺中市南區國光路
465,機車竊盜,1061116,1510,臺中市西區博館三街
466,機車竊盜,1061117,0100,臺中市北區青島一街
