編號,案類,date_raw,time_raw,location,year_file,date,hour,crime_category,is_valid,district
229,汽車竊盜,1051126,630,臺中市西屯區國安一路,105,2016-11-26,6,汽車竊盜,1,西屯區
230,汽車竊盜,1051126,2140,臺中市東區雙十路與公園路口,105,2016-11-26,21,汽車竊盜,1,東區
231,汽車竊盜,1051127,200,臺中市石岡區萬興里2鄰豐勢路,105,2016-11-27,2,汽車竊盜,1,石岡區
232,汽車竊盜,1051127,1414,臺中市東區德興一街,105,2016-11-27,14,汽車竊盜,1,東區
233,汽車竊盜,1051128,245,臺中市清水區星海一街,105,2016-11-28,2,汽車竊盜,1,清水區
234,汽車竊盜,1051128,630,臺中市清水區清水里中山路,105,2016-11-28,6,汽車竊盜,1,清水區
235,汽車竊盜,1051202,640,臺中市沙鹿區台灣大道7段,105,2016-12-02,6,汽車竊盜,1,沙鹿區
236,汽車竊盜,1051203,830,臺中市西屯區台灣大道4段1762巷,105,2016-12-03,8,汽車竊盜,1,西屯區
237,汽車竊盜,1051205,630,臺中市西屯區西屯路三段與遊園北路口,105,2016-12-05,6,汽車竊盜,1,西屯區
238,汽車竊盜,1051205,2359,臺中市北屯區天祥街,105,2016-12-05,23,汽車竊盜,1,北屯區
239,汽車竊盜,1051206,25,臺中市西屯區西屯路三段與遊園北路口,105,2016-12-06,0,汽車竊盜,1,西屯區
240,汽車竊盜,1051206,1048,臺中市北區梅亭街,105,2016-12-06,10,汽車竊盜,1,北區
241,汽車竊盜,1051207,40,臺中市清水區高美路160巷,105,2016-12-07,0,汽車竊盜,1,清水區
242,汽車竊盜,1051209,1900,臺中市烏日區榮泉里三榮16路1巷135弄,105,2016-12-09,19,汽車竊盜,1,烏日區
243,汽車竊盜,1051212,800,臺中市太平區中山路2段350巷,105,2016-12-12,8,汽車竊盜,1,太平區
244,汽車竊盜,1051217,236,臺中市東區十甲路與東南街口,105,2016-12-17,2,汽車竊盜,1,東區
245,汽車竊盜,1051219,730,臺中市東勢區東新里文新街與勢林街口,105,2016-12-19,7,汽車竊盜,1,東勢區
246,汽車竊盜,1051220,130,臺中市大雅區和平新路靠近和平路,105,2016-12-20,1,汽車竊盜,1,大雅區
247,汽車竊盜,1051224,603,臺中市南屯區南屯里黎明路2段,105,2016-12-24,6,汽車竊盜,1,南屯區
248,汽車竊盜,1051229,800,臺中市后里區泰安里福興路,105,2016-12-29,8,汽車竊盜,1,后里區
1,汽車竊盜,1060103,800,臺中市豐原區圳寮路內,106,2017-01-03,8,汽車竊盜,1,豐原區
2,汽車竊盜,1060103,1843,臺中市太平區長億六街,106,2017-01-03,18,汽車竊盜,1,太平區
3,汽車竊盜,1060108,800,臺中市龍井區文昌路與舊車路口文昌路上,106,2017-01-08,8,汽車竊盜,1,龍井區
4,汽車竊盜,1060114,2201,臺中市北屯區瀋陽路3段,106,2017-01-14,22,汽車竊盜,1,北屯區
5,汽車竊盜,1060116,500,臺中市南區南和路,106,2017-01-16,5,汽車竊盜,1,南區
6,汽車竊盜,1060117,637,臺中市烏日區榮泉路,106,2017-01-17,6,汽車竊盜,1,烏日區
7,汽車竊盜,1060118,30,臺中市中區中山路,106,2017-01-18,0,汽車竊盜,1,中區
8,汽車竊盜,1060120,430,臺中市太平區中山路2段350巷,106,2017-01-20,4,汽車竊盜,1,太平區
9,汽車竊盜,1060122,245,臺中市南屯區田心里向心路68巷,106,2017-01-22,2,汽車竊盜,1,南屯區
10,汽車竊盜,1060123,855,臺中市豐原區中陽路與豐東路168巷,106,2017-01-23,8,汽車竊盜,1,豐原區
11,汽車竊盜,1060202,305,臺中市太平區環太東路,106,2017-02-02,3,汽車竊盜,1,太平區
12,汽車竊盜,1060203,1030,臺中市豐原區水源路與文村街,106,2017-02-03,10,汽車竊盜,1,豐原區
13,汽車竊盜,1060205,605,臺中市南屯區三和里公益路2段,106,2017-02-05,6,汽車竊盜,1,南屯區
14,汽車竊盜,1060209,1400,臺中市清水區中清路9段與港埠路三段,106,2017-02-09,14,汽車竊盜,1,清水區
15,汽車竊盜,1060210,2200,臺中市大肚區沙田路1段,106,2017-02-10,22,汽車竊盜,1,大肚區
16,汽車竊盜,1060214,820,臺中市沙鹿區沙田路,106,2017-02-14,8,汽車竊盜,1,沙鹿區
17,汽車竊盜,1060214,1130,臺中市北屯區中平路與敦化路,106,2017-02-14,11,汽車竊盜,1,北屯區
18,汽車竊盜,1060215,0,臺中市南區忠明南路與美村南路路口,106,2017-02-15,0,汽車竊盜,1,南區
19,汽車竊盜,1060215,1800,臺中市沙鹿區竹林里中山路紅竹巷,106,2017-02-15,18,汽車竊盜,1,沙鹿區
20,汽車竊盜,1060221,1600,臺中市清水區中社里忠誠路,106,2017-02-21,16,汽車竊盜,1,清水區
21,汽車竊盜,1060223,2137,臺中市梧棲區四維西路與大仁路,106,2017-02-23,21,汽車竊盜,1,梧棲區
22,汽車竊盜,1060303,1500,臺中市北屯區軍福九路與和祥五街附近工地空地,106,2017-03-03,15,汽車竊盜,1,北屯區
23,汽車竊盜,1060307,330,臺中市西屯區西平南巷,106,2017-03-07,3,汽車竊盜,1,西屯區
24,汽車竊盜,1060307,500,臺中市大里區大里里08鄰大里路451巷,106,2017-03-07,5,汽車竊盜,1,大里區
25,汽車竊盜,1060309,1430,臺中市梧棲區台灣大道8段,106,2017-03-09,14,汽車竊盜,1,梧棲區
26,汽車竊盜,1060311,750,臺中市梧棲區自立路,106,2017-03-11,7,汽車竊盜,1,梧棲區
27,汽車竊盜,1060312,420,臺中市大肚區瑞井里遊園路1段115巷,106,2017-03-12,4,汽車竊盜,1,大肚區
28,汽車竊盜,1060315,600,臺中市大肚區遊園路1段150巷,106,2017-03-15,6,汽車竊盜,1,大肚區
29,汽車竊盜,1060317,730,臺中市神岡區神岡東街,106,2017-03-17,7,汽車竊盜,1,神岡區
30,汽車竊盜,1060317,1430,臺中市北區篤行路116巷,106,2017-03-17,14,汽車竊盜,1,北區
31,汽車竊盜,1060321,2030,臺中市南區德富路與大慶街一段130巷口,106,2017-03-21,20,汽車竊盜,1,南區
32,汽車竊盜,1060322,1618,臺中市北屯區南興一路與東山路91巷口,106,2017-03-22,16,汽車竊盜,1,北屯區
33,汽車竊盜,1060322,2100,臺中市北屯區松竹路1段350巷,106,2017-03-22,21,汽車竊盜,1,北屯區
34,汽車竊盜,1060323,0,臺中市南區南平路與高院路,106,2017-03-23,0,汽車竊盜,1,南區
35,汽車竊盜,1060323,427,臺中市豐原區豐原大道1段,106,2017-03-23,4,汽車竊盜,1,豐原區
36,汽車竊盜,1060324,730,臺中市豐原區水源路9巷,106,2017-03-24,7,汽車竊盜,1,豐原區
37,汽車竊盜,1060324,2200,臺中市大甲區經國路,106,2017-03-24,22,汽車竊盜,1,大甲區
38,汽車竊盜,1060330,1205,臺中市豐原區豐勢路二段,106,2017-03-30,12,汽車竊盜,1,豐原區
39,汽車竊盜,1060331,1500,臺中市北屯區?子里太順路,106,2017-03-31,15,汽車竊盜,1,北屯區
40,汽車竊盜,1060404,2230,臺中市北屯區四平路,106,2017-04-04,22,汽車竊盜,1,北屯區
41,汽車竊盜,1060410,1630,臺中市烏日區五光路公園三街口,106,2017-04-10,16,汽車竊盜,1,烏日區
42,汽車竊盜,1060416,2045,臺中市神岡區提南路大甲溪國道四號便橋上,106,2017-04-16,20,汽車竊盜,1,神岡區
43,汽車竊盜,1060420,513,臺中市北區立人里中清路1段,106,2017-04-20,5,汽車竊盜,1,北區
44,汽車竊盜,1060420,1405,臺中市南區南和路11巷,106,2017-04-20,14,汽車竊盜,1,南區
45,汽車竊盜,1060421,403,臺中市豐原區朴子里豐勢路2段855巷,106,2017-04-21,4,汽車竊盜,1,豐原區
46,汽車竊盜,1060421,403,臺中市豐原區朴子里豐勢路2段855巷,106,2017-04-21,4,汽車竊盜,1,豐原區
47,汽車竊盜,1060422,1730,臺中市大甲區信義與育英路口,106,2017-04-22,17,汽車竊盜,1,大甲區
48,汽車竊盜,1060423,740,臺中市大里區新仁里016鄰立仁路57巷,106,2017-04-23,7,汽車竊盜,1,大里區
49,汽車竊盜,1060424,820,臺中市南區建國北路與民興街,106,2017-04-24,8,汽車竊盜,1,南區
50,汽車竊盜,1060425,1230,臺中市北屯區松竹路與山西路口,106,2017-04-25,12,汽車竊盜,1,北屯區
51,汽車竊盜,1060429,1958,臺中市西屯區福林里27鄰西屯路3段,106,2017-04-29,19,汽車竊盜,1,西屯區
52,汽車竊盜,1060508,2000,臺中市大肚區向上路5段,106,2017-05-08,20,汽車竊盜,1,大肚區
53,汽車竊盜,1060509,930,臺中市霧峰區四德路136巷,106,2017-05-09,9,汽車竊盜,1,霧峰區
54,汽車竊盜,1060510,2200,臺中市南區和昌街與福南路口,106,2017-05-10,22,汽車竊盜,1,南區
55,汽車竊盜,1060515,1400,臺中市太平區永成北路,106,2017-05-15,14,汽車竊盜,1,太平區
56,汽車竊盜,1060518,1520,臺中市東區自由二街與富榮街,106,2017-05-18,15,汽車竊盜,1,東區
57,汽車竊盜,1060520,550,臺中市豐原區三環路,106,2017-05-20,5,汽車竊盜,1,豐原區
58,汽車竊盜,1060525,500,臺中市南區永南街,106,2017-05-25,5,汽車竊盜,1,南區
59,汽車竊盜,1060526,220,臺中市北屯區經貿東路,106,2017-05-26,2,汽車竊盜,1,北屯區
60,汽車竊盜,1060526,2040,臺中市豐原區豐原大道4段,106,2017-05-26,20,汽車竊盜,1,豐原區
61,汽車竊盜,1060529,1430,臺中市大雅區中和七路,106,2017-05-29,14,汽車竊盜,1,大雅區
62,汽車竊盜,1060530,1130,臺中市北屯區忠平里14鄰陳平路65巷,106,2017-05-30,11,汽車竊盜,1,北屯區
63,汽車竊盜,1060531,600,臺中市南區五權南路368巷,106,2017-05-31,6,汽車竊盜,1,南區
64,汽車竊盜,1060531,1900,臺中市東區精武路,106,2017-05-31,19,汽車竊盜,1,東區
65,汽車竊盜,1060602,2230,臺中市北區中達里育德路,106,2017-06-02,22,汽車竊盜,1,北區
66,汽車竊盜,1060604,1300,臺中市北屯區平興里10鄰柳陽東街,106,2017-06-04,13,汽車竊盜,1,北屯區
67,汽車竊盜,1060604,1450,臺中市烏日區高鐵三路土地公廟旁,106,2017-06-04,14,汽車竊盜,1,烏日區
68,汽車竊盜,1060604,1612,臺中市西屯區工業區一路,106,2017-06-04,16,汽車竊盜,1,西屯區
69,汽車竊盜,1060604,2300,臺中市石岡區豐勢路,106,2017-06-04,23,汽車竊盜,1,石岡區
70,汽車竊盜,1060605,400,臺中市西屯區龍門一街,106,2017-06-05,4,汽車竊盜,1,西屯區
71,汽車竊盜,1060605,1130,臺中市大里區國光橋旁產業道路,106,2017-06-05,11,汽車竊盜,1,大里區
72,汽車竊盜,1060606,248,臺中市大里區新興路99巷,106,2017-06-06,2,汽車竊盜,1,大里區
73,汽車竊盜,1060609,408,臺中市東區東英路,106,2017-06-09,4,汽車竊盜,1,東區
74,汽車竊盜,1060609,1400,臺中市北屯區敦化路與敦化三街,106,2017-06-09,14,汽車竊盜,1,北屯區
75,汽車竊盜,1060609,2000,臺中市霧峰區甲堤六街,106,2017-06-09,20,汽車竊盜,1,霧峰區
76,汽車竊盜,1060612,2000,臺中市西屯區安林段,106,2017-06-12,20,汽車竊盜,1,西屯區
77,汽車竊盜,1060613,810,臺中市東區東英路,106,2017-06-13,8,汽車竊盜,1,東區
78,汽車竊盜,1060617,1100,臺中市沙鹿區北勢東路,106,2017-06-17,11,汽車竊盜,1,沙鹿區
79,汽車竊盜,1060618,900,臺中市豐原區豐勢路1段,106,2017-06-18,9,汽車竊盜,1,豐原區
80,汽車竊盜,1060619,200,臺中市北屯區北屯路,106,2017-06-19,2,汽車竊盜,1,北屯區
81,汽車竊盜,1060619,900,臺中市豐原區富陽路235巷,106,2017-06-19,9,汽車竊盜,1,豐原區
82,汽車竊盜,1060621,2323,臺中市梧棲區大智路2段與四維東路,106,2017-06-21,23,汽車竊盜,1,梧棲區
83,汽車竊盜,1060624,1930,臺中市西屯區凱旋三街,106,2017-06-24,19,汽車竊盜,1,西屯區
84,汽車竊盜,1060626,830,臺中市大里區大智路鳥竹圍公園,106,2017-06-26,8,汽車竊盜,1,大里區
85,汽車竊盜,1060627,2130,臺中市北區健行路,106,2017-06-27,21,汽車竊盜,1,北區
86,汽車竊盜,1060629,1059,臺中市大雅區東大路2段,106,2017-06-29,10,汽車竊盜,1,大雅區
87,汽車竊盜,1060630,1400,臺中市南區高工路,106,2017-06-30,14,汽車竊盜,1,南區
88,汽車竊盜,1060704,930,臺中市大肚區社腳里沙田路1段774巷,106,2017-07-04,9,汽車竊盜,1,大肚區
89,汽車竊盜,1060705,500,臺中市東區龍安街,106,2017-07-05,5,汽車竊盜,1,東區
90,汽車竊盜,1060707,342,臺中市大里區鳥竹圍公園,106,2017-07-07,3,汽車竊盜,1,大里區
91,汽車竊盜,1060711,315,臺中市沙鹿區正英路382巷,106,2017-07-11,3,汽車竊盜,1,沙鹿區
92,汽車竊盜,1060712,10,臺中市烏日區螺潭里光明路,106,2017-07-12,0,汽車竊盜,1,烏日區
93,汽車竊盜,1060712,408,臺中市北屯區松竹五路2段,106,2017-07-12,4,汽車竊盜,1,北屯區
94,汽車竊盜,1060712,2305,臺中市東區旱溪東路1段,106,2017-07-12,23,汽車竊盜,1,東區
95,汽車竊盜,1060717,2157,臺中市西區大業路、精美街,106,2017-07-17,21,汽車竊盜,1,西區
96,汽車竊盜,1060721,600,臺中市豐原區角潭路2段,106,2017-07-21,6,汽車竊盜,1,豐原區
97,汽車竊盜,1060721,1600,臺中市龍井區東海街,106,2017-07-21,16,汽車竊盜,1,龍井區
98,汽車竊盜,1060721,1600,臺中市清水區國姓里三美路,106,2017-07-21,16,汽車竊盜,1,清水區
99,汽車竊盜,1060723,117,臺中市大里區中興路2段747巷,106,2017-07-23,1,汽車竊盜,1,大里區
100,汽車竊盜,1060724,500,臺中市北區中清路與漢口路,106,2017-07-24,5,汽車竊盜,1,北區
101,汽車竊盜,1060726,510,臺中市大雅區平和南街239巷,106,2017-07-26,5,汽車竊盜,1,大雅區
102,汽車竊盜,1060727,730,臺中市北屯區安順東四街,106,2017-07-27,7,汽車竊盜,1,北屯區
103,汽車竊盜,1060728,106,臺中市南區文心南路與建國南路,106,2017-07-28,1,汽車竊盜,1,南區
104,汽車竊盜,1060731,630,臺中市西屯區臺灣大道四段1762巷內,106,2017-07-31,6,汽車竊盜,1,西屯區
105,汽車竊盜,1060808,2200,臺中市中區大誠里25鄰福音停車場內,106,2017-08-08,22,汽車竊盜,1,中區
106,汽車竊盜,1060809,350,臺中市南屯區文山三街與保安七街,106,2017-08-09,3,汽車竊盜,1,南屯區
107,汽車竊盜,1060810,740,臺中市清水區三美路,106,2017-08-10,7,汽車竊盜,1,清水區
108,汽車竊盜,1060811,415,臺中市北屯區水景里東山路1段,106,2017-08-11,4,汽車竊盜,1,北屯區
109,汽車竊盜,1060811,1100,臺中市南屯區保安一街與七星北街,106,2017-08-11,11,汽車竊盜,1,南屯區
110,汽車竊盜,1060814,900,臺中市西區公益路155巷,106,2017-08-14,9,汽車竊盜,1,西區
111,汽車竊盜,1060816,435,臺中市東區十甲東路,106,2017-08-16,4,汽車竊盜,1,東區
112,汽車竊盜,1060817,900,臺中市北屯區軍功路與松竹路口旁的開放式公有停車場內,106,2017-08-17,9,汽車竊盜,1,北屯區
113,汽車竊盜,1060820,1300,臺中市龍井區龍崗里祥瑞路,106,2017-08-20,13,汽車竊盜,1,龍井區
114,汽車竊盜,1060822,2215,臺中市豐原區成功路,106,2017-08-22,22,汽車竊盜,1,豐原區
115,汽車竊盜,1060823,704,臺中市大雅區民豐街204巷,106,2017-08-23,7,汽車竊盜,1,大雅區
116,汽車竊盜,1060824,2250,臺中市石岡區萬安里豐勢路,106,2017-08-24,22,汽車竊盜,1,石岡區
117,汽車竊盜,1060825,120,臺中市東勢區新盛里東關路6段,106,2017-08-25,1,汽車竊盜,1,東勢區
118,汽車竊盜,1060827,635,臺中市后里區三線路,106,2017-08-27,6,汽車竊盜,1,后里區
119,汽車竊盜,1060828,0,臺中市太平區東方街,106,2017-08-28,0,汽車竊盜,1,太平區
120,汽車竊盜,1060828,504,臺中市潭子區潭富二街,106,2017-08-28,5,汽車竊盜,1,潭子區
121,汽車竊盜,1060829,1130,臺中市北區漢口路4段,106,2017-08-29,11,汽車竊盜,1,北區
122,汽車竊盜,1060831,5,臺中市西屯區國際街83巷,106,2017-08-31,0,汽車竊盜,1,西屯區
123,汽車竊盜,1060831,35,臺中市西區篤行路,106,2017-08-31,0,汽車竊盜,1,西區
124,汽車竊盜,1060901,400,臺中市清水區南社里民和路2段,106,2017-09-01,4,汽車竊盜,1,清水區
125,汽車竊盜,1060902,2058,臺中市潭子區福潭路88巷,106,2017-09-02,20,汽車竊盜,1,潭子區
126,汽車竊盜,1060905,934,臺中市大里區勝利二路,106,2017-09-05,9,汽車竊盜,1,大里區
127,汽車竊盜,1060906,240,臺中市沙鹿區北勢里北勢五街,106,2017-09-06,2,汽車竊盜,1,沙鹿區
128,汽車竊盜,1060912,200,臺中市清水區中山路與中興街,106,2017-09-12,2,汽車竊盜,1,清水區
129,汽車竊盜,1060913,300,臺中市潭子區雅潭路3段,106,2017-09-13,3,汽車竊盜,1,潭子區
130,汽車竊盜,1060913,909,臺中市大雅區永和路,106,2017-09-13,9,汽車竊盜,1,大雅區
131,汽車竊盜,1060913,2030,臺中市北屯區敦化路2段,106,2017-09-13,20,汽車竊盜,1,北屯區
132,汽車竊盜,1060914,530,臺中市大里區仁化里仁愛路,106,2017-09-14,5,汽車竊盜,1,大里區
133,汽車竊盜,1060914,1100,臺中市豐原區成功路131巷,106,2017-09-14,11,汽車竊盜,1,豐原區
134,汽車竊盜,1060915,2135,臺中市神岡區三民路,106,2017-09-15,21,汽車竊盜,1,神岡區
135,汽車竊盜,1060919,841,臺中市神岡區大漢街,106,2017-09-19,8,汽車竊盜,1,神岡區
136,汽車竊盜,1060920,2317,臺中市北區精武路,106,2017-09-20,23,汽車竊盜,1,北區
137,汽車竊盜,1060922,1230,臺中市龍井區新興路27巷,106,2017-09-22,12,汽車竊盜,1,龍井區
138,汽車竊盜,1060925,900,臺中市西屯區永安里12鄰西屯路3段90-30巷,106,2017-09-25,9,汽車竊盜,1,西屯區
139,汽車竊盜,1060925,1120,臺中市東區仁和一街,106,2017-09-25,11,汽車竊盜,1,東區
140,汽車竊盜,1060926,100,臺中市豐原區鐮村路,106,2017-09-26,1,汽車竊盜,1,豐原區
141,汽車竊盜,1060928,315,臺中市中區光復路,106,2017-09-28,3,汽車竊盜,1,中區
142,汽車竊盜,1061004,809,臺中市霧峰區乾溪西側防汛道路國道3號橋下往南,106,2017-10-04,8,汽車竊盜,1,霧峰區
143,汽車竊盜,1061010,350,臺中市大肚區王田里10鄰興和路,106,2017-10-10,3,汽車竊盜,1,大肚區
144,汽車竊盜,1061010,1600,臺中市北區精武路,106,2017-10-10,16,汽車竊盜,1,北區
145,汽車竊盜,1061011,800,臺中市梧棲區大智路2段195巷,106,2017-10-11,8,汽車竊盜,1,梧棲區
146,汽車竊盜,1061011,2000,臺中市大甲區中山路1段,106,2017-10-11,20,汽車竊盜,1,大甲區
147,汽車竊盜,1061012,1400,臺中市潭子區環中東路1段,106,2017-10-12,14,汽車竊盜,1,潭子區
148,汽車竊盜,1061016,1630,臺中市南屯區豐樂里永順路與永春東二路,106,2017-10-16,16,汽車竊盜,1,南屯區
149,汽車竊盜,1061018,433,臺中市沙鹿區東晉路與東英路,106,2017-10-18,4,汽車竊盜,1,沙鹿區
150,汽車竊盜,1061018,520,臺中市西區存中街,106,2017-10-18,5,汽車竊盜,1,西區
151,汽車竊盜,1061022,1830,臺中市潭子區雅潭路2段,106,2017-10-22,18,汽車竊盜,1,潭子區
152,汽車竊盜,1061024,1710,臺中市沙鹿區沙田路,106,2017-10-24,17,汽車竊盜,1,沙鹿區
153,汽車竊盜,1061028,800,臺中市東勢區北興里正五街,106,2017-10-28,8,汽車竊盜,1,東勢區
154,汽車竊盜,1061029,1925,臺中市北屯區梅川西4段,106,2017-10-29,19,汽車竊盜,1,北屯區
155,汽車竊盜,1061030,830,臺中市后里區甲后路2段,106,2017-10-30,8,汽車竊盜,1,后里區
156,汽車竊盜,1061101,2340,臺中市大雅區民生路四段樹德街口,106,2017-11-01,23,汽車竊盜,1,大雅區
157,汽車竊盜,1061103,1900,臺中市南屯區春安里春安三路近春安路口,106,2017-11-03,19,汽車竊盜,1,南屯區
158,汽車竊盜,1061105,100,臺中市清水區南社里民權一街,106,2017-11-05,1,汽車竊盜,1,清水區
159,汽車竊盜,1061105,430,臺中市大雅區振興路,106,2017-11-05,4,汽車竊盜,1,大雅區
160,汽車竊盜,1061107,430,臺中市龍井區龍昌路,106,2017-11-07,4,汽車竊盜,1,龍井區
161,汽車竊盜,1061107,1400,臺中市中區福音街,106,2017-11-07,14,汽車竊盜,1,中區
162,汽車竊盜,1061114,730,臺中市西屯區惠來里青海路2段,106,2017-11-14,7,汽車竊盜,1,西屯區
163,汽車竊盜,1061116,1620,臺中市豐原區豐原大道8段旁,106,2017-11-16,16,汽車竊盜,1,豐原區
164,汽車竊盜,1061118,415,臺中市北屯區新興路,106,2017-11-18,4,汽車竊盜,1,北屯區
165,汽車竊盜,1061120,400,臺中市清水區大楊北街,106,2017-11-20,4,汽車竊盜,1,清水區
166,汽車竊盜,1061120,421,臺中市中區興民街,106,2017-11-20,4,汽車竊盜,1,中區
167,汽車竊盜,1061120,1500,臺中市新社區福興里台21線,106,2017-11-20,15,汽車竊盜,1,新社區
168,汽車竊盜,1061121,530,臺中市豐原區中山路652巷,106,2017-11-21,5,汽車竊盜,1,豐原區
169,汽車竊盜,1061123,803,臺中市大雅區中清路四段860巷,106,2017-11-23,8,汽車竊盜,1,大雅區
170,汽車竊盜,1061124,730,臺中市大里區益民路1段112巷,106,2017-11-24,7,汽車竊盜,1,大里區
171,汽車竊盜,1061125,544,臺中市東區十甲東路406巷,106,2017-11-25,5,汽車竊盜,1,東區
172,汽車竊盜,1061128,915,臺中市新社區協成里協中街211巷,106,2017-11-28,9,汽車竊盜,1,新社區
173,汽車竊盜,1061201,1816,臺中市沙鹿區中山路,106,2017-12-01,18,汽車竊盜,1,沙鹿區
174,汽車竊盜,1061204,630,臺中市烏日區民權街,106,2017-12-04,6,汽車竊盜,1,烏日區
175,汽車竊盜,1061204,943,臺中市沙鹿區洛泉里日新街61巷,106,2017-12-04,9,汽車竊盜,1,沙鹿區
176,汽車竊盜,1061205,2100,臺中市大雅區中清路五段,106,2017-12-05,21,汽車竊盜,1,大雅區
177,汽車竊盜,1061209,500,臺中市大里區新仁路3段,106,2017-12-09,5,汽車竊盜,1,大里區
178,汽車竊盜,1061219,154,臺中市龍井區新庄里遊園南路136巷,106,2017-12-19,1,汽車竊盜,1,龍井區
179,汽車竊盜,1061220,1300,臺中市北區東光路與天祥街,106,2017-12-20,13,汽車竊盜,1,北區
180,汽車竊盜,1061220,1830,臺中市南區忠明南路與興大路口,106,2017-12-20,18,汽車竊盜,1,南區
181,汽車竊盜,1061223,650,臺中市烏日區榮泉路,106,2017-12-23,6,汽車竊盜,1,烏日區
182,汽車竊盜,1061223,1420,臺中市西屯區惠來路52號巷,106,2017-12-23,14,汽車竊盜,1,西屯區
183,汽車竊盜,1061226,1240,臺中市西屯區河南路三段與市政北一路口,106,2017-12-26,12,汽車竊盜,1,西屯區
184,汽車竊盜,1061227,2300,臺中市東區東光園路,106,2017-12-27,23,汽車竊盜,1,東區
1,汽車竊盜,1070101,1730,臺中市龍井區中沙路南寮巷,107,2018-01-01,17,汽車竊盜,1,龍井區
2,汽車竊盜,1070107,1730,臺中市東區東光園路與振興路,107,2018-01-07,17,汽車竊盜,1,東區
3,汽車竊盜,1070109,2030,臺中市沙鹿區沙田路與天池街,107,2018-01-09,20,汽車竊盜,1,沙鹿區
4,汽車竊盜,1070110,100,臺中市沙鹿區臺灣大道6段,107,2018-01-10,1,汽車竊盜,1,沙鹿區
5,汽車竊盜,1070110,410,臺中市北區尚德街77巷,107,2018-01-10,4,汽車竊盜,1,北區
6,汽車竊盜,1070120,2000,臺中市新社區東興里興社街1段國校巷,107,2018-01-20,20,汽車竊盜,1,新社區
7,汽車竊盜,1070122,700,臺中市北屯區后庄路,107,2018-01-22,7,汽車竊盜,1,北屯區
8,汽車竊盜,1070122,1830,臺中市北屯區祥順路1段,107,2018-01-22,18,汽車竊盜,1,北屯區
9,汽車竊盜,1070125,2300,臺中市豐原區豐原大道3段與田心路2段,107,2018-01-25,23,汽車竊盜,1,豐原區
10,汽車竊盜,1070126,730,臺中市北屯區天祥街225巷,107,2018-01-26,7,汽車竊盜,1,北屯區
11,汽車竊盜,1070128,1630,臺中市東區福立街,107,2018-01-28,16,汽車竊盜,1,東區
12,汽車竊盜,1070128,2000,臺中市烏日區高鐵五路停車格,107,2018-01-28,20,汽車竊盜,1,烏日區
13,汽車竊盜,1070130,40,臺中市龍井區龍崗里沙田路4段350巷,107,2018-01-30,0,汽車竊盜,1,龍井區
14,汽車竊盜,1070202,1311,臺中市北屯區永和巷與山西路,107,2018-02-02,13,汽車竊盜,1,北屯區
15,汽車竊盜,1070205,7,臺中市沙鹿區光華路,107,2018-02-05,0,汽車竊盜,1,沙鹿區
16,汽車竊盜,1070206,430,臺中市大甲區臨江路112巷,107,2018-02-06,4,汽車竊盜,1,大甲區
17,汽車竊盜,1070209,1030,臺中市豐原區豐東公園前,107,2018-02-09,10,汽車竊盜,1,豐原區
18,汽車竊盜,1070210,1030,臺中市豐原區豐原大道上,107,2018-02-10,10,汽車竊盜,1,豐原區
19,汽車竊盜,1070210,1613,臺中市潭子區豐興路二段龍興巷內,107,2018-02-10,16,汽車竊盜,1,潭子區
20,汽車竊盜,1070210,2240,臺中市龍井區舊車路,107,2018-02-10,22,汽車竊盜,1,龍井區
21,汽車竊盜,1070211,320,臺中市大甲區忠孝街,107,2018-02-11,3,汽車竊盜,1,大甲區
22,汽車竊盜,1070212,1312,臺中市豐原區成功路131巷,107,2018-02-12,13,汽車竊盜,1,豐原區
23,汽車竊盜,1070215,320,臺中市外埔區甲后路3段,107,2018-02-15,3,汽車竊盜,1,外埔區
24,汽車竊盜,1070222,750,臺中市南屯區豐樂里東興路與文心南五路,107,2018-02-22,7,汽車竊盜,1,南屯區
25,汽車竊盜,1070222,750,臺中市南屯區豐樂里東興路與文心南五路,107,2018-02-22,7,汽車竊盜,1,南屯區
26,汽車竊盜,1070301,1000,臺中市梧棲區雲集街70巷,107,2018-03-01,10,汽車竊盜,1,梧棲區
27,汽車竊盜,1070302,415,臺中市豐原區仁愛街,107,2018-03-02,4,汽車竊盜,1,豐原區
28,汽車竊盜,1070307,1435,臺中市西區忠明南路,107,2018-03-07,14,汽車竊盜,1,西區
29,汽車竊盜,1070308,1130,臺中市后里區甲后路2段,107,2018-03-08,11,汽車竊盜,1,后里區
30,汽車竊盜,1070312,1130,臺中市北區山西路2段,107,2018-03-12,11,汽車竊盜,1,北區
31,汽車竊盜,1070312,1800,臺中市北區南京東路2段,107,2018-03-12,18,汽車竊盜,1,北區
32,汽車竊盜,1070328,500,臺中市清水區民族路2段229巷,107,2018-03-28,5,汽車竊盜,1,清水區
33,汽車竊盜,1070329,420,臺中市沙鹿區鎮南路2段,107,2018-03-29,4,汽車竊盜,1,沙鹿區
34,汽車竊盜,1070329,620,臺中市龍井區龍泉里中社一街,107,2018-03-29,6,汽車竊盜,1,龍井區
35,汽車竊盜,1070404,1031,臺中市豐原區鎌村路,107,2018-04-04,10,汽車竊盜,1,豐原區
36,汽車竊盜,1070413,1100,臺中市清水區南社里民族路2段,107,2018-04-13,11,汽車竊盜,1,清水區
