編號,案類,date_raw,time_raw,location,year_file,date,hour,crime_category,is_valid,district
124,住宅竊盜,1060718,1839,臺中市西屯區河南路2段,106,2017-07-18,18,住宅竊盜,1,西屯區
125,住宅竊盜,1060720,1400,臺中市西屯區臺灣大道四段,106,2017-07-20,14,住宅竊盜,1,西屯區
126,住宅竊盜,1060720,1800,臺中市北區華美街2段,106,2017-07-20,18,住宅竊盜,1,北區
127,住宅竊盜,1060721,0,臺中市南屯區大誠里東興路2段3巷,106,2017-07-21,0,住宅竊盜,1,南屯區
128,住宅竊盜,1060721,1500,臺中市南屯區五權西路2段,106,2017-07-21,15,住宅竊盜,1,南屯區
129,住宅竊盜,1060721,1700,臺中市大雅區神林路1段268巷,106,2017-07-21,17,住宅竊盜,1,大雅區
130,住宅竊盜,1060721,1755,臺中市北屯區東山路1段140巷,106,2017-07-21,17,住宅竊盜,1,北屯區
131,住宅竊盜,1060721,2250,臺中市北區自強街41巷,106,2017-07-21,22,住宅竊盜,1,北區
132,住宅竊盜,1060723,309,臺中市烏日區溪南路2段169巷,106,2017-07-23,3,住宅竊盜,1,烏日區
133,住宅竊盜,1060723,2000,臺中市東區台中路,106,2017-07-23,20,住宅竊盜,1,東區
134,住宅竊盜,1060724,1030,臺中市龍井區竹師路1段118巷,106,2017-07-24,10,住宅竊盜,1,龍井區
135,住宅竊盜,1060725,140,臺中市東區十甲巷30弄,106,2017-07-25,1,住宅竊盜,1,東區
136,住宅竊盜,1060728,1200,臺中市西區篤行路,106,2017-07-28,12,住宅竊盜,1,西區
137,住宅竊盜,1060730,1000,臺中市西屯區西屯路3段,106,2017-07-30,10,住宅竊盜,1,西屯區
138,住宅竊盜,1060801,1210,臺中市北屯區平安里12鄰柳陽西街,106,2017-08-01,12,住宅竊盜,1,北屯區
139,住宅竊盜,1060806,2126,臺中市北區五義街,106,2017-08-06,21,住宅竊盜,1,北區
140,住宅竊盜,1060807,900,臺中市北屯區和平里5鄰和祥街,106,2017-08-07,9,住宅竊盜,1,北屯區
141,住宅竊盜,1060808,100,臺中市西區中興7巷,106,2017-08-08,1,住宅竊盜,1,西區
142,住宅竊盜,1060808,1100,臺中市北屯區水景里24鄰東山路1段210巷,106,2017-08-08,11,住宅竊盜,1,北屯區
143,住宅竊盜,1060810,2015,臺中市神岡區中山路478巷,106,2017-08-10,20,住宅竊盜,1,神岡區
144,住宅竊盜,1060813,1030,臺中市豐原區豐東路168巷,106,2017-08-13,10,住宅竊盜,1,豐原區
145,住宅竊盜,1060816,1400,臺中市豐原區中正路78巷,106,2017-08-16,14,住宅竊盜,1,豐原區
146,住宅竊盜,1060817,1622,臺中市北區尊賢街,106,2017-08-17,16,住宅竊盜,1,北區
147,住宅竊盜,1060818,1400,臺中市南屯區三民西路,106,2017-08-18,14,住宅竊盜,1,南屯區
148,住宅竊盜,1060818,1720,臺中市潭子區民族路三段17巷,106,2017-08-18,17,住宅竊盜,1,潭子區
149,住宅竊盜,1060819,427,臺中市西屯區甘肅路1段,106,2017-08-19,4,住宅竊盜,1,西屯區
150,住宅竊盜,1060821,233,臺中市東區東英八街,106,2017-08-21,2,住宅竊盜,1,東區
151,住宅竊盜,1060823,1330,臺中市西屯區何源里1鄰漢成街,106,2017-08-23,13,住宅竊盜,1,西屯區
152,住宅竊盜,1060823,1700,臺中市烏日區溪南路2段,106,2017-08-23,17,住宅竊盜,1,烏日區
153,住宅竊盜,1060826,200,臺中市大里區樹王路180巷,106,2017-08-26,2,住宅竊盜,1,大里區
154,住宅竊盜,1060826,1050,臺中市大里區中興路2段,106,2017-08-26,10,住宅竊盜,1,大里區
155,住宅竊盜,1060830,454,臺中市霧峰區中正路,106,2017-08-30,4,住宅竊盜,1,霧峰區
156,住宅竊盜,1060830,1100,臺中市北區英才路,106,2017-08-30,11,住宅竊盜,1,北區
157,住宅竊盜,1060831,620,臺中市大里區立仁里05鄰新仁路1段,106,2017-08-31,6,住宅竊盜,1,大里區
158,住宅竊盜,1060901,1200,臺中市太平區長龍路2段,106,2017-09-01,12,住宅竊盜,1,太平區
159,住宅竊盜,1060901,1200,臺中市北屯區瀋陽路3段,106,2017-09-01,12,住宅竊盜,1,北屯區
160,住宅竊盜,1060901,1530,臺中市大雅區中山北路450巷,106,2017-09-01,15,住宅竊盜,1,大雅區
161,住宅竊盜,1060906,1700,臺中市東區自由路4段,106,2017-09-06,17,住宅竊盜,1,東區
162,住宅竊盜,1060907,116,臺中市西屯區四川路,106,2017-09-07,1,住宅竊盜,1,西屯區
163,住宅竊盜,1060908,1400,臺中市大里區東南路73巷,106,2017-09-08,14,住宅竊盜,1,大里區
164,住宅竊盜,1060908,2200,臺中市大雅區學府路101巷,106,2017-09-08,22,住宅竊盜,1,大雅區
165,住宅竊盜,1060909,224,臺中市西屯區成都路,106,2017-09-09,2,住宅竊盜,1,西屯區
166,住宅竊盜,1060915,819,臺中市西屯區臺灣大道4段671巷,106,2017-09-15,8,住宅竊盜,1,西屯區
167,住宅竊盜,1060916,2027,臺中市霧峰區甲寅里德維街11巷,106,2017-09-16,20,住宅竊盜,1,霧峰區
168,住宅竊盜,1060919,350,臺中市北區中清路1段,106,2017-09-19,3,住宅竊盜,1,北區
169,住宅竊盜,1060919,800,臺中市東勢區新盛里新盛街396巷,106,2017-09-19,8,住宅竊盜,1,東勢區
170,住宅竊盜,1060920,200,臺中市大里區內新里011鄰內新街,106,2017-09-20,2,住宅竊盜,1,大里區
171,住宅竊盜,1060924,1137,臺中市大肚區育英路,106,2017-09-24,11,住宅竊盜,1,大肚區
172,住宅竊盜,1060924,1635,臺中市南屯區南屯里南興巷,106,2017-09-24,16,住宅竊盜,1,南屯區
173,住宅竊盜,1060925,1358,臺中市東區信義街218巷,106,2017-09-25,13,住宅竊盜,1,東區
174,住宅竊盜,1060927,204,臺中市東區東英八街,106,2017-09-27,2,住宅竊盜,1,東區
175,住宅竊盜,1060928,830,臺中市大里區仁慈街,106,2017-09-28,8,住宅竊盜,1,大里區
176,住宅竊盜,1061001,1400,臺中市豐原區豐北街222巷,106,2017-10-01,14,住宅竊盜,1,豐原區
177,住宅竊盜,1061002,1014,臺中市神岡區神清路,106,2017-10-02,10,住宅竊盜,1,神岡區
178,住宅竊盜,1061004,1401,臺中市西屯區廣福路,106,2017-10-04,14,住宅竊盜,1,西屯區
179,住宅竊盜,1061008,900,臺中市大里區大里路,106,2017-10-08,9,住宅竊盜,1,大里區
180,住宅竊盜,1061010,100,臺中市東區自強街24巷,106,2017-10-10,1,住宅竊盜,1,東區
181,住宅竊盜,1061010,1752,臺中市北區原子街35巷,106,2017-10-10,17,住宅竊盜,1,北區
182,住宅竊盜,1061012,1500,臺中市神岡區庄前路79巷,106,2017-10-12,15,住宅竊盜,1,神岡區
183,住宅竊盜,1061014,2010,臺中市北區成功路446巷,106,2017-10-14,20,住宅竊盜,1,北區
184,住宅竊盜,1061015,1030,臺中市豐原區田心路2段,106,2017-10-15,10,住宅竊盜,1,豐原區
185,住宅竊盜,1061015,1200,臺中市北屯區和祥六街,106,2017-10-15,12,住宅竊盜,1,北屯區
186,住宅竊盜,1061015,2200,臺中市北區五權路254巷,106,2017-10-15,22,住宅竊盜,1,北區
187,住宅竊盜,1061017,1440,臺中市西屯區福科路,106,2017-10-17,14,住宅竊盜,1,西屯區
188,住宅竊盜,1061018,1000,臺中市龍井區沙田路5段,106,2017-10-18,10,住宅竊盜,1,龍井區
189,住宅竊盜,1061019,2040,臺中市南屯區惠中里大墩十街,106,2017-10-19,20,住宅竊盜,1,南屯區
190,住宅竊盜,1061020,1800,臺中市西屯區港尾里中清路三段,106,2017-10-20,18,住宅竊盜,1,西屯區
191,住宅竊盜,1061023,120,臺中市東區自強街27巷,106,2017-10-23,1,住宅竊盜,1,東區
192,住宅竊盜,1061024,929,臺中市西區自治街207巷,106,2017-10-24,9,住宅竊盜,1,西區
193,住宅竊盜,1061024,1031,臺中市大雅區昌平路四段406巷,106,2017-10-24,10,住宅竊盜,1,大雅區
194,住宅竊盜,1061026,700,臺中市西屯區西墩南一巷,106,2017-10-26,7,住宅竊盜,1,西屯區
195,住宅竊盜,1061029,1314,臺中市南屯區精誠南路,106,2017-10-29,13,住宅竊盜,1,南屯區
196,住宅竊盜,1061104,1120,臺中市龍井區新興路東興巷,106,2017-11-04,11,住宅竊盜,1,龍井區
197,住宅竊盜,1061106,251,臺中市龍井區新興路,106,2017-11-06,2,住宅竊盜,1,龍井區
198,住宅竊盜,1061106,1100,臺中市潭子區豐興路1段,106,2017-11-06,11,住宅竊盜,1,潭子區
199,住宅竊盜,1061107,2200,臺中市潭子區大富路,106,2017-11-07,22,住宅竊盜,1,潭子區
200,住宅竊盜,1061107,2230,臺中市神岡區大富路,106,2017-11-07,22,住宅竊盜,1,神岡區
201,住宅竊盜,1061108,1300,臺中市南區南和路38巷,106,2017-11-08,13,住宅竊盜,1,南區
202,住宅竊盜,1061111,1346,臺中市西屯區福林里福科路,106,2017-11-11,13,住宅竊盜,1,西屯區
203,住宅竊盜,1061113,30,臺中市西屯區寧夏西三街,106,2017-11-13,0,住宅竊盜,1,西屯區
204,住宅竊盜,1061113,1138,臺中市中區民族路,106,2017-11-13,11,住宅竊盜,1,中區
205,住宅竊盜,1061114,1400,臺中市豐原區豐原大道3段343巷,106,2017-11-14,14,住宅竊盜,1,豐原區
206,住宅竊盜,1061114,1421,臺中市豐原區豐原大道3段343巷,106,2017-11-14,14,住宅竊盜,1,豐原區
207,住宅竊盜,1061114,2044,臺中市南區光輝一街,106,2017-11-14,20,住宅竊盜,1,南區
208,住宅竊盜,1061117,11,臺中市北區五權路339巷,106,2017-11-17,0,住宅竊盜,1,北區
209,住宅竊盜,1061117,140,臺中市豐原區東勢街,106,2017-11-17,1,住宅竊盜,1,豐原區
210,住宅竊盜,1061119,311,臺中市太平區環中東路3段499巷,106,2017-11-19,3,住宅竊盜,1,太平區
211,住宅竊盜,1061122,1200,臺中市東區進德路40巷,106,2017-11-22,12,住宅竊盜,1,東區
212,住宅竊盜,1061127,143,臺中市北屯區東山路1段,106,2017-11-27,1,住宅竊盜,1,北屯區
213,住宅竊盜,1061128,1100,臺中市東區振興路,106,2017-11-28,11,住宅竊盜,1,東區
214,住宅竊盜,1061129,2107,臺中市大里區新仁路1段217巷,106,2017-11-29,21,住宅竊盜,1,大里區
215,住宅竊盜,1061130,126,臺中市大雅區中清東路,106,2017-11-30,1,住宅竊盜,1,大雅區
216,住宅竊盜,1061130,1000,臺中市豐原區永康路211巷,106,2017-11-30,10,住宅竊盜,1,豐原區
217,住宅竊盜,1061130,1310,臺中市東區台中路,106,2017-11-30,13,住宅竊盜,1,東區
218,住宅竊盜,1061208,1421,臺中市南屯區大墩十一街,106,2017-12-08,14,住宅竊盜,1,南屯區
219,住宅竊盜,1061208,2315,臺中市西屯區何厝里臺灣大道路2段740巷,106,2017-12-08,23,住宅竊盜,1,西屯區
220,住宅竊盜,1061210,1305,臺中市北屯區松和街110巷,106,2017-12-10,13,住宅竊盜,1,北屯區
221,住宅竊盜,1061210,1400,臺中市南屯區楓樹里樂田巷,106,2017-12-10,14,住宅竊盜,1,南屯區
222,住宅竊盜,1061210,1440,臺中市南區忠明南路,106,2017-12-10,14,住宅竊盜,1,南區
223,住宅竊盜,1061211,1500,臺中市西屯區國安一路233巷,106,2017-12-11,15,住宅竊盜,1,西屯區
224,住宅竊盜,1061211,2130,臺中市北區太原八街,106,2017-12-11,21,住宅竊盜,1,北區
225,住宅竊盜,1061213,1730,臺中市潭子區潭興路2段,106,2017-12-13,17,住宅竊盜,1,潭子區
226,住宅竊盜,1061214,200,臺中市豐原區民生街,106,2017-12-14,2,住宅竊盜,1,豐原區
227,住宅竊盜,1061214,534,臺中市大里區永隆三街180巷,106,2017-12-14,5,住宅竊盜,1,大里區
228,住宅竊盜,1061216,2120,臺中市北屯區祥順路2段,106,2017-12-16,21,住宅竊盜,1,北屯區
229,住宅竊盜,1061222,1853,臺中市烏日區公園路,106,2017-12-22,18,住宅竊盜,1,烏日區
230,住宅竊盜,1061222,1912,臺中市西區忠仁街75巷,106,2017-12-22,19,住宅竊盜,1,西區
231,住宅竊盜,1061224,1930,臺中市西屯區甘州街,106,2017-12-24,19,住宅竊盜,1,西屯區
232,住宅竊盜,1061225,1600,臺中市北屯區四平路266巷,106,2017-12-25,16,住宅竊盜,1,北屯區
233,住宅竊盜,1061226,912,臺中市豐原區三豐路一段375巷,106,2017-12-26,9,住宅竊盜,1,豐原區
234,住宅竊盜,1061228,1150,臺中市北區大誠街130巷,106,2017-12-28,11,住宅竊盜,1,北區
235,住宅竊盜,1061229,1525,臺中市北區太平路141巷,106,2017-12-29,15,住宅竊盜,1,北區
236,住宅竊盜,1061229,1731,臺中市南屯區黎明路2段478巷,106,2017-12-29,17,住宅竊盜,1,南屯區
237,住宅竊盜,1061230,1000,臺中市大里區大明路332巷,106,2017-12-30,10,住宅竊盜,1,大里區
1,住宅竊盜,1070102,420,臺中市北區新北里12鄰尊賢街,107,2018-01-02,4,住宅竊盜,1,北區
2,住宅竊盜,1070103,234,臺中市東區育英路,107,2018-01-03,2,住宅竊盜,1,東區
3,住宅竊盜,1070104,2050,臺中市北區中華路2段173巷,107,2018-01-04,20,住宅竊盜,1,北區
4,住宅竊盜,1070106,500,臺中市西屯區大恩街,107,2018-01-06,5,住宅竊盜,1,西屯區
5,住宅竊盜,1070110,1000,臺中市豐原區育英路177巷,107,2018-01-10,10,住宅竊盜,1,豐原區
6,住宅竊盜,1070110,1701,臺中市北區篤行路,107,2018-01-10,17,住宅竊盜,1,北區
7,住宅竊盜,1070111,1538,臺中市北區育強路,107,2018-01-11,15,住宅竊盜,1,北區
8,住宅竊盜,1070115,1920,臺中市大雅區民生路三段111巷,107,2018-01-15,19,住宅竊盜,1,大雅區
9,住宅竊盜,1070117,1415,臺中市龍井區臺灣大道5段,107,2018-01-17,14,住宅竊盜,1,龍井區
10,住宅竊盜,1070117,1500,臺中市梧棲區中央路1段,107,2018-01-17,15,住宅竊盜,1,梧棲區
11,住宅竊盜,1070120,0,臺中市豐原區同安街,107,2018-01-20,0,住宅竊盜,1,豐原區
12,住宅竊盜,1070121,2030,臺中市大肚區自由路,107,2018-01-21,20,住宅竊盜,1,大肚區
13,住宅竊盜,1070124,800,臺中市西屯區弘孝路,107,2018-01-24,8,住宅竊盜,1,西屯區
14,住宅竊盜,1070124,1200,臺中市西屯區長安路二段122巷,107,2018-01-24,12,住宅竊盜,1,西屯區
15,住宅竊盜,1070124,1335,臺中市神岡區社口街336巷,107,2018-01-24,13,住宅竊盜,1,神岡區
16,住宅竊盜,1070124,2200,臺中市大里區大明路223巷,107,2018-01-24,22,住宅竊盜,1,大里區
17,住宅竊盜,1070204,1700,臺中市潭子區崇德路五段,107,2018-02-04,17,住宅竊盜,1,潭子區
18,住宅竊盜,1070206,840,臺中市北屯區東山路1段140巷,107,2018-02-06,8,住宅竊盜,1,北屯區
19,住宅竊盜,1070206,1100,臺中市東勢區埤頭里石城街石山巷,107,2018-02-06,11,住宅竊盜,1,東勢區
20,住宅竊盜,1070207,1030,臺中市西屯區安和一街,107,2018-02-07,10,住宅竊盜,1,西屯區
21,住宅竊盜,1070208,1505,臺中市南屯區文山里寶山二街,107,2018-02-08,15,住宅竊盜,1,南屯區
22,住宅竊盜,1070209,818,臺中市南區南門路59巷,107,2018-02-09,8,住宅竊盜,1,南區
23,住宅竊盜,1070210,1200,臺中市大雅區楓林街,107,2018-02-10,12,住宅竊盜,1,大雅區
24,住宅竊盜,1070210,1900,臺中市潭子區勝利十二街51巷,107,2018-02-10,19,住宅竊盜,1,潭子區
25,住宅竊盜,1070211,0,臺中市西屯區臺灣大道2段,107,2018-02-11,0,住宅竊盜,1,西屯區
26,住宅竊盜,1070215,1400,臺中市北區英才路262巷,107,2018-02-15,14,住宅竊盜,1,北區
27,住宅竊盜,1070215,1730,臺中市南區忠明南路730巷,107,2018-02-15,17,住宅竊盜,1,南區
28,住宅竊盜,1070216,1830,臺中市北屯區松和里4鄰崇德二路1段,107,2018-02-16,18,住宅竊盜,1,北屯區
29,住宅竊盜,1070217,520,臺中市北屯區軍福十六路,107,2018-02-17,5,住宅竊盜,1,北屯區
30,住宅竊盜,1070218,1700,臺中市大雅區雅潭路3段355巷,107,2018-02-18,17,住宅竊盜,1,大雅區
31,住宅竊盜,1070220,0,臺中市南區三民西路,107,2018-02-20,0,住宅竊盜,1,南區
32,住宅竊盜,1070221,1000,臺中市霧峰區錦州路401巷,107,2018-02-21,10,住宅竊盜,1,霧峰區
33,住宅竊盜,1070221,1950,臺中市北屯區天津路4段,107,2018-02-21,19,住宅竊盜,1,北屯區
34,住宅竊盜,1070222,120,臺中市北屯區天津路4段,107,2018-02-22,1,住宅竊盜,1,北屯區
35,住宅竊盜,1070223,250,臺中市大雅區通山路,107,2018-02-23,2,住宅竊盜,1,大雅區
36,住宅竊盜,1070224,428,臺中市神岡區新興路115巷,107,2018-02-24,4,住宅竊盜,1,神岡區
37,住宅竊盜,1070224,2101,臺中市南區三民西路,107,2018-02-24,21,住宅竊盜,1,南區
38,住宅竊盜,1070225,1030,臺中市北屯區經貿二路貿易巷,107,2018-02-25,10,住宅竊盜,1,北屯區
39,住宅竊盜,1070225,2100,臺中市北屯區天祥街229巷,107,2018-02-25,21,住宅竊盜,1,北屯區
40,住宅竊盜,1070226,921,臺中市潭子區大成街一巷,107,2018-02-26,9,住宅竊盜,1,潭子區
41,住宅竊盜,1070227,1430,臺中市西區向上路1段17巷,107,2018-02-27,14,住宅竊盜,1,西區
42,住宅竊盜,1070304,1800,臺中市西屯區大鵬里11鄰長安路2段71巷,107,2018-03-04,18,住宅竊盜,1,西屯區
43,住宅竊盜,1070311,1216,臺中市中區綠川西街,107,2018-03-11,12,住宅竊盜,1,中區
44,住宅竊盜,1070312,1000,臺中市太平區大源十九街2巷,107,2018-03-12,10,住宅竊盜,1,太平區
45,住宅竊盜,1070320,1800,臺中市烏日區學田路便行巷,107,2018-03-20,18,住宅竊盜,1,烏日區
46,住宅竊盜,1070321,235,臺中市西屯區文心路3段,107,2018-03-21,2,住宅竊盜,1,西屯區
47,住宅竊盜,1070323,850,臺中市大雅區東大路二段,107,2018-03-23,8,住宅竊盜,1,大雅區
48,住宅竊盜,1070327,200,臺中市南屯區文山里向上路5段70巷,107,2018-03-27,2,住宅竊盜,1,南屯區
49,住宅竊盜,1070328,2230,臺中市西屯區逢甲路20巷,107,2018-03-28,22,住宅竊盜,1,西屯區
50,住宅竊盜,1070329,556,臺中市神岡區豐社路50巷,107,2018-03-29,5,住宅竊盜,1,神岡區
51,住宅竊盜,1070329,1130,臺中市西屯區台灣大道三段,107,2018-03-29,11,住宅竊盜,1,西屯區
52,住宅竊盜,1070329,1500,臺中市北屯區熱河路2段,107,2018-03-29,15,住宅竊盜,1,北屯區
53,住宅竊盜,1070331,1143,臺中市西屯區西平里7鄰西安街277巷,107,2018-03-31,11,住宅竊盜,1,西屯區
54,住宅竊盜,1070403,640,臺中市豐原區愛國街,107,2018-04-03,6,住宅竊盜,1,豐原區
55,住宅竊盜,1070403,1400,臺中市北區自強街36巷,107,2018-04-03,14,住宅竊盜,1,北區
56,住宅竊盜,1070404,1805,臺中市北屯區和順路,107,2018-04-04,18,住宅竊盜,1,北屯區
57,住宅竊盜,1070405,2310,臺中市豐原區慈龍街,107,2018-04-05,23,住宅竊盜,1,豐原區
58,住宅竊盜,1070406,2000,臺中市北區陝西東三街,107,2018-04-06,20,住宅竊盜,1,北區
59,住宅竊盜,1070408,130,臺中市神岡區民生路,107,2018-04-08,1,住宅竊盜,1,神岡區
60,住宅竊盜,1070409,207,臺中市南屯區文山里向上路5段,107,2018-04-09,2,住宅竊盜,1,南屯區
61,住宅竊盜,1070410,1855,臺中市北區文昌東一街,107,2018-04-10,18,住宅竊盜,1,北區
62,住宅竊盜,1070410,2249,臺中市豐原區田心路2段247巷,107,2018-04-10,22,住宅竊盜,1,豐原區
63,住宅竊盜,1070410,2249,臺中市豐原區田心路2段247巷,107,2018-04-10,22,住宅竊盜,1,豐原區
64,住宅竊盜,1070412,957,臺中市北屯區文昌東六街125巷,107,2018-04-12,9,住宅竊盜,1,北屯區
65,住宅竊盜,1070412,1207,臺中市北屯區松竹路二段,107,2018-04-12,12,住宅竊盜,1,北屯區
66,住宅竊盜,1070413,1020,臺中市西屯區光明路,107,2018-04-13,10,住宅竊盜,1,西屯區
67,住宅竊盜,1070419,1215,臺中市豐原區豐勢路二段332巷,107,2018-04-19,12,住宅竊盜,1,豐原區
68,住宅竊盜,1070429,200,臺中市東區三賢街,107,2018-04-29,2,住宅竊盜,1,東區
69,住宅竊盜,1070502,2350,臺中市東勢區埤頭里石城街石山巷,107,2018-05-02,23,住宅竊盜,1,東勢區
70,住宅竊盜,1070505,1620,臺中市北區柳川西路,107,2018-05-05,16,住宅竊盜,1,北區
71,住宅竊盜,1070506,700,臺中市大雅區昌平路四段282北三巷,107,2018-05-06,7,住宅竊盜,1,大雅區
72,住宅竊盜,1070507,300,臺中市豐原區水源路,107,2018-05-07,3,住宅竊盜,1,豐原區
73,住宅竊盜,1070509,255,臺中市北區衛道路35巷,107,2018-05-09,2,住宅竊盜,1,北區
74,住宅竊盜,1070509,1330,臺中市神岡區福成路,107,2018-05-09,13,住宅竊盜,1,神岡區
75,住宅竊盜,1070512,1240,臺中市豐原區三豐路二段272巷,107,2018-05-12,12,住宅竊盜,1,豐原區
76,住宅竊盜,1070512,1935,臺中市豐原區北陽三街,107,2018-05-12,19,住宅竊盜,1,豐原區
77,住宅竊盜,1070518,2130,臺中市西屯區漢口路2段,107,2018-05-18,21,住宅竊盜,1,西屯區
78,住宅竊盜,1070520,1700,臺中市西屯區臺灣大道四段,107,2018-05-20,17,住宅竊盜,1,西屯區
79,住宅竊盜,1070521,1000,臺中市石岡區明德路,107,2018-05-21,10,住宅竊盜,1,石岡區
80,住宅竊盜,1070522,1814,臺中市清水區武鹿里公正路,107,2018-05-22,18,住宅竊盜,1,清水區
81,住宅竊盜,1070523,2010,臺中市北屯區文昌東四街80巷,107,2018-05-23,20,住宅竊盜,1,北屯區
82,住宅竊盜,1070524,1200,臺中市南區忠孝路,107,2018-05-24,12,住宅竊盜,1,南區
83,住宅竊盜,1070526,700,臺中市北區武昌路,107,2018-05-26,7,住宅竊盜,1,北區
84,住宅竊盜,1070526,800,臺中市龍井區遊園北路,107,2018-05-26,8,住宅竊盜,1,龍井區
85,住宅竊盜,1070528,0,臺中市龍井區遊園南路101巷,107,2018-05-28,0,住宅竊盜,1,龍井區
86,住宅竊盜,1070528,900,臺中市北區武昌路,107,2018-05-28,9,住宅竊盜,1,北區
87,住宅竊盜,1070528,1300,臺中市北區文化路,107,2018-05-28,13,住宅竊盜,1,北區
88,住宅竊盜,1070530,1130,臺中市梧棲區自強二街28巷,107,2018-05-30,11,住宅竊盜,1,梧棲區
89,住宅竊盜,1070530,1900,臺中市北區三民路3段307巷,107,2018-05-30,19,住宅竊盜,1,北區
90,住宅竊盜,1070602,15,臺中市南屯區文山里保安八街,107,2018-06-02,0,住宅竊盜,1,南屯區
91,住宅竊盜,1070605,1600,臺中市北區太原路2段,107,2018-06-05,16,住宅竊盜,1,北區
92,住宅竊盜,1070606,2010,臺中市神岡區神清路169巷,107,2018-06-06,20,住宅竊盜,1,神岡區
93,住宅竊盜,1070607,2154,臺中市大甲區蔣公路,107,2018-06-07,21,住宅竊盜,1,大甲區
94,住宅竊盜,1070611,1130,臺中市神岡區中山路667巷,107,2018-06-11,11,住宅竊盜,1,神岡區
95,住宅竊盜,1070616,1340,臺中市南屯區春社里永春南路41巷,107,2018-06-16,13,住宅竊盜,1,南屯區
96,住宅竊盜,1070617,0,臺中市中區興中街,107,2018-06-17,0,住宅竊盜,1,中區
97,住宅竊盜,1070618,2228,臺中市烏日區溪南路2段,107,2018-06-18,22,住宅竊盜,1,烏日區
98,住宅竊盜,1070622,1100,臺中市大甲區薰風里中山路1段,107,2018-06-22,11,住宅竊盜,1,大甲區
99,住宅竊盜,1070624,1000,臺中市南屯區春社里永春路,107,2018-06-24,10,住宅竊盜,1,南屯區
100,住宅竊盜,1070628,300,臺中市北區梅亭街,107,2018-06-28,3,住宅竊盜,1,北區
101,住宅竊盜,1070702,1430,臺中市神岡區新庄里中平路240巷,107,2018-07-02,14,住宅竊盜,1,神岡區
102,住宅竊盜,1070704,238,臺中市龍井區龍社路17巷,107,2018-07-04,2,住宅竊盜,1,龍井區
103,住宅竊盜,1070706,830,臺中市西屯區寧夏路89巷,107,2018-07-06,8,住宅竊盜,1,西屯區
104,住宅竊盜,1070706,2005,臺中市大肚區榮華街22巷,107,2018-07-06,20,住宅竊盜,1,大肚區
105,住宅竊盜,1070707,440,臺中市南屯區田心里田心北二巷,107,2018-07-07,4,住宅竊盜,1,南屯區
106,住宅竊盜,1070709,1200,臺中市北區水源街31巷,107,2018-07-09,12,住宅竊盜,1,北區
107,住宅竊盜,1070711,1130,臺中市大雅區雅環路二段64巷,107,2018-07-11,11,住宅竊盜,1,大雅區
108,住宅竊盜,1070713,654,臺中市西區中美街,107,2018-07-13,6,住宅竊盜,1,西區
109,住宅竊盜,1070713,1800,臺中市北區漢口路3段,107,2018-07-13,18,住宅竊盜,1,北區
110,住宅竊盜,1070714,345,臺中市大雅區永和路,107,2018-07-14,3,住宅竊盜,1,大雅區
111,住宅竊盜,1070717,433,臺中市南屯區豐樂里萬和路1段,107,2018-07-17,4,住宅竊盜,1,南屯區
112,住宅竊盜,1070717,935,臺中市南區大慶街2段31巷,107,2018-07-17,9,住宅竊盜,1,南區
113,住宅竊盜,1070729,1130,臺中市西屯區福星路,107,2018-07-29,11,住宅竊盜,1,西屯區
114,住宅竊盜,1070729,1400,臺中市北區太原路2段,107,2018-07-29,14,住宅竊盜,1,北區
115,住宅竊盜,1070806,30,臺中市豐原區田心路二段267巷,107,2018-08-06,0,住宅竊盜,1,豐原區
116,住宅竊盜,1070807,1200,臺中市東區精武東路186巷,107,2018-08-07,12,住宅竊盜,1,東區
117,住宅竊盜,1070808,315,臺中市大雅區神林路一段,107,2018-08-08,3,住宅竊盜,1,大雅區
118,住宅竊盜,1070808,1530,臺中市北屯區新興路16巷,107,2018-08-08,15,住宅竊盜,1,北屯區
119,住宅竊盜,1070809,2244,臺中市西屯區西屯路二段,107,2018-08-09,22,住宅竊盜,1,西屯區
120,住宅竊盜,1070811,2037,臺中市北屯區后庄路,107,2018-08-11,20,住宅竊盜,1,北屯區
121,住宅竊盜,1070813,1640,臺中市梧棲區梧北路82巷,107,2018-08-13,16,住宅竊盜,1,梧棲區
122,住宅竊盜,1070814,200,臺中市西屯區西屯路2段,107,2018-08-14,2,住宅竊盜,1,西屯區
123,住宅竊盜,1070821,230,臺中市龍井區茄投路1段,107,2018-08-21,2,住宅竊盜,1,龍井區
124,住宅竊盜,1070826,1050,臺中市西屯區福科路961巷,107,2018-08-26,10,住宅竊盜,1,西屯區
125,住宅竊盜,1070831,1945,臺中市東區十甲東二街,107,2018-08-31,19,住宅竊盜,1,東區
126,住宅竊盜,1070901,0,臺中市南屯區溝墘里大正街,107,2018-09-01,0,住宅竊盜,1,南屯區
127,住宅竊盜,1070903,1400,臺中市東區和平街228巷,107,2018-09-03,14,住宅竊盜,1,東區
128,住宅竊盜,1070903,2300,臺中市西區博館二街211巷,107,2018-09-03,23,住宅竊盜,1,西區
129,住宅竊盜,1070904,1010,臺中市神岡區文政街176巷,107,2018-09-04,10,住宅竊盜,1,神岡區
130,住宅竊盜,1070909,2300,臺中市西區樂群街,107,2018-09-09,23,住宅竊盜,1,西區
